Report Year,"NYC Borough, Block and Lot (BBL)",City,Primary Property Type - Portfolio Manager-Calculated,Year Built,ENERGY STAR Score,Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Address 1
2022,1-00162-0001,Manhattan,Office,1977,71,4435008.2,4435008.2,358.9,51837,2 Mott Street
2022,1-00162-7501,New Yok,Office,1920,69,2405333.2,2422531.6,185.4,50421,7 Chatham Square
2022,1-00164-0017,New York,Parking,1999,Not Available,611338.3,611338.3,51.7,34800,62 Mulberry Street
2022,1-00170-0020,New York,Multifamily Housing,2003,52,30891137.7,31233864.8,1934.8,419639,111 Worth Street
2022,1-00170-7501,New York,Multifamily Housing,1920,94,10641704.1,Not Available,899.7,414363,108 Leonard Street
2022,1-00171-7502,New York,Multifamily Housing,1900,Not Available,1612405.9,1612405.9,123.6,48993,354 Broadway
2022,1-00172-0001,NY,Multifamily Housing,1920,5,9567374.2,9763661.8,624,98000,366 Broadway
2022,1-00172-0020,New York,Residence Hall/Dormitory,1920,57,27570845.6,Not Available,1739.8,317464,80 Lafayette Street
2022,1-00172-0030,New York,Multifamily Housing,1920,98,1467903.6,1529573,109.9,29575,54-56 Franklin St
2022,1-00172-7501,NEW YORK,Multifamily Housing,1990,37,12193232.4,12409069.9,756.4,144375,376 BROADWAY
2022,1-00172-7504,New York,Multifamily Housing,2007,10,7046645.9,7128669.4,499.3,91412,50 Franklin Street
2022,1-00172-7505,New York,Multifamily Housing,1915,Not Available,1119584.8,1075570.3,82.7,26186,372 Broadway
2022,1-00173-7501,New York,Multifamily Housing,1901,58,8189700.8,8277479.9,608.2,171804,66 Leonard Street
2022,1-00173-7502,New York,Multifamily Housing,1920,Not Available,9348473.6,9426809.4,654.7,99735,65-77 Worth Street
2022,1-00173-7504,New York,Multifamily Housing,1924,59,9085168.6,9228772.1,653.7,177850,93 Worth Street
2022,1-00174-0023,New York,Multifamily Housing,1915,Not Available,1302681.9,1320061.9,87.6,25738,81-83 Franklin Street
2022,1-00174-0037,Manhattan,Office,1915,Not Available,2270414.6,2305340.5,163.9,42000,349 Broadway
2022,1-00174-7504,New York,Multifamily Housing,2015,Not Available,1677541.9,1677541.9,123.1,42640,87-89 Leonard Street
2022,1-00174-7506,New York,Multifamily Housing,2018,91,6594603.8,6655078.2,507.3,210524,91 Leonard Street
2022,1-00175-0033,New York,Multifamily Housing,1920,71,3553977.8,3560802,239.9,71550,365 BROADWAY
2022,1-00175-7503,New York,Multifamily Housing,1860,Not Available,2582119,2624345.1,162.3,37196,55 White Street
2022,1-00175-7504,NY,Multifamily Housing,1915,54,7310783.8,Not Available,500.5,107222,90 Franklin Street
2022,1-00175-7505,New York,Multifamily Housing,1915,Not Available,5260379.3,5260379.3,376.2,36905,88 Franklin Street
2022,1-00175-7506,New York,Multifamily Housing,1920,58,6567869.2,6647901.4,473.7,131817,5 Franklin Place
2022,1-00176-7501,New York,Multifamily Housing,2007,2,44511620.5,45134650.7,3286.9,488973,56 Leonard Street
2022,1-00177-0002,New York,Office,1948,100,1596511,1596511,135,205348,101 Franklin Street
2022,1-00177-7501,New York,Multifamily Housing,1882,Not Available,2075707.4,2058433.7,139.1,29476,53 Leonard Street
2022,1-00178-0025,New York,Multifamily Housing,1980,85,3075528.1,3150713.1,188.6,52000,13 White Street
2022,1-00178-0029,New York,Multifamily Housing,2018,Not Available,1599226,1614228.9,123.9,25776,100 Franklin Street
2022,1-00179-0017,New York,Multifamily Housing,1915,Not Available,Not Available,Not Available,Not Available,51748,90 Hudson Street
2022,1-00179-0021,New York,Multifamily Housing,1920,Not Available,411773.3,404697.5,34,30202,10 Leonard Street
2022,1-00179-0056,Manhattan,Multifamily Housing,1985,79,5119081.9,5345945.1,388.3,73954,"100 Hudson Street, New York"
2022,1-00179-0066,New York,Non-Refrigerated Warehouse,1988,59,2297933.8,2411952.4,174.7,56384,139-141 Franklin Street
2022,1-00179-7503,New York,Multifamily Housing,1882,100,493444.9,504644,35.4,40682,155 Franklin St
2022,1-00179-7506,New York,Multifamily Housing,1915,14,7391918.8,7372601.2,484.5,77726,18 Leonard Street
2022,1-00179-7508,New  York,Multifamily Housing,1940,Not Available,2250779.3,2255651.6,180.9,48957,24 Leonard Street
2022,1-00180-7502,Manhattan,Multifamily Housing,1915,70,1949496.5,2029976.3,120.8,25500,67 Hudson Street
2022,1-00180-7512,New York,Multifamily Housing,1900,Not Available,2060205.6,2060861,154.5,41382,7 Harrison Street
2022,1-00181-7503,New York,Office,1915,32,5057332.5,5091173.2,343.1,53685,6 Harrison Street
2022,1-00181-7504,New York,Office,1930,43,14676239.4,14699656.2,1115.1,142848,99 Hudson Street
2022,1-00187-0016,New York,Hotel,2005,1,23172706.4,23250515.9,1468.2,80500,377 Greenwich St
2022,1-00187-7501,Manhattan,Office,1956,44,3539550.9,3485903,299.2,59400,375 Greenwich Street
2022,1-00187-7503,New York,Multifamily Housing,1910,32,2433913.2,2433913.2,149.4,32223,111 Hudson Street
2022,1-00188-7502,New York,Multifamily Housing,1915,60,7862136.5,8020402.7,509.8,94723,62 Beach Street
2022,1-00188-7503,New York,Multifamily Housing,1999,15,9142748.1,9142961.3,643.5,107866,53 North Moore Street
2022,1-00188-7504,New York,Multifamily Housing,1950,Not Available,1932923.8,1975550.9,122.6,31565,61 North Moore Street
2022,1-00188-7505,New York,Multifamily Housing,1905,83,4034053.8,4084003.4,288.2,102095,48-60 Beach Street
2022,1-00189-0030,Manhattan,Multifamily Housing,1921,89,3372382.7,3477364.4,202.7,66918,"20-26 North Moore Street, New York"
2022,1-00189-7507,Manhattan,Multifamily Housing,1985,Not Available,6107737.1,6206459,413.6,70023,"140 Franklin Street, New York"
2022,1-00190-0041,New York,Office,1915,Not Available,6051465.8,6152296.3,357.9,45000,250 West Broadway
2022,1-00190-7503,Manhattan,Multifamily Housing,1985,80,5265438,5357359.8,344,92432,"31-37 North Moore Street, New York"
2022,1-00190-7504,New York City,Multifamily Housing,1905,63,8846042.6,8935530.4,654.3,169429,27 North Moore St.
2022,1-00190-7505,New York,Multifamily Housing,1924,88,4992611.1,5029399.6,396.8,125780,25 North Moore Street
2022,1-00190-7509,New York,Multifamily Housing,2013,Not Available,3533258.5,3563733.9,259.9,72913,11 North Moore Street
2022,1-00191-0001,New York,Hotel,2000,32,16426943.4,16509186.5,1285.2,132689,2 Avenue of the Americas
2022,1-00192-0001,New York,Office,1930,100,196853556.9,197880641.2,16352.8,1149392,32 Sixth Avenue
2022,1-00193-7501,New York,Multifamily Housing,1915,50,8140529.8,8327491.3,623.4,130088,395 Broadway
2022,1-00193-7508,New York,Multifamily Housing,1888,Not Available,2191397.5,2223642.2,145,36276,43 Walker St
2022,1-00194-7507,New York,Multifamily Housing,1895,Not Available,1140554.3,1166085.5,72.9,30332,46 Lispenard Street
2022,1-00195-0006,New York,Office,1920,87,992222.7,996790.7,80.1,25340,394 Broadway
2022,1-00195-0009,New York,Office,1920,20,4153133.8,4153133.8,266.7,26242,79 Walker Street
2022,1-00195-0017,New York,Office,1910,Not Available,2957908.6,3011507.8,213.8,59449,100 Lafayette Street
2022,1-00195-0027,New York,Multifamily Housing,2012,72,1828003,1820235.7,143.2,46900,84 White Street
2022,1-00195-0030,Manhattan,Museum,1915,Not Available,1244170.7,1239379.9,99.7,38890,80 White Street
2022,1-00196-0013,New York,Urgent Care/Clinic/Other Outpatient,1915,Not Available,4060440.2,4072151.1,310.4,26000,268 Canal Street
2022,1-00197-7502,New York,Office,1911,45,11917072.5,11984528.8,882.5,127879,139 Centre Street
2022,1-00200-7501,New York,Office,1915,28,3535707.6,3555647.5,247.6,34408,198 Canal St
2022,1-00201-7501,New York,Office,1950,23,3620650,3631239.5,276.8,37637,13-17 Elizabeth Street
2022,1-00202-7501,New York,Multifamily Housing,1985,100,2557348.6,2461215.9,216.2,235963,50 Bayard Street
2022,1-00202-7501,New York,Multifamily Housing,1985,100,1511177.2,1504264.4,111.2,235963,50 Bayard Street
2022,1-00203-0005,New York,Parking,1958,Not Available,272492.6,273971.6,23,28875,44 Elizabeth Street
2022,1-00203-0021,New York,Office,1950,74,1864346.6,1869779.6,147.6,28866,80-82 Bowery
2022,1-00204-0001,New York,Office,1920,14,5653494.8,5653494.8,377.8,42000,94-96 Mott Street
2022,1-00204-0022,New York,Manufacturing/Industrial Plant,1900,Not Available,2760074.4,2833189.3,177,27090,49-51 Elizabeth St
2022,1-00204-0024,New York,Office,1920,42,4822070.7,4835648.6,323.8,48899,41 Elizabeth Street
2022,1-00204-7501,New York,Multifamily Housing,2004,23,7428389.6,7581181.4,494,99233,158 Hester Street
2022,1-00204-7502,New York,Office,1920,74,1052240.3,1077391,89,28780,53 Elizabeth Street
2022,1-00206-7501,New York,Multifamily Housing,2003,43,3315851.8,3372333,223.9,50998,"123 Baxter Street, 123-9 Baxter Street"
2022,1-00207-0017,New York,Office,1900,68,2497210.3,2503109.3,176.5,40500,118 Baxter Street
2022,1-00208-7501,New York,Multifamily Housing,1900,38,5066513.9,5129963.1,331.6,61750,129 Lafayette Street
2022,1-00209-0028,New York,Office,1900,92,3237791.9,3237791.9,269.6,103047,265 Canal Street
2022,1-00209-0034,New York,Office,1915,96,658871,660549.9,48.1,27250,"31 Howard Street, 5th floor"
2022,1-00209-7501,New York,Office,1915,95,659863.7,677734.6,50.5,27783,424 Broadway
2022,1-00212-0045,Tribeca,Hotel,2008,38,6673193.4,6673193.4,470.6,67870,39 Avenue of the Americas
2022,1-00212-7501,New York,Multifamily Housing,1915,52,6100107.4,6213234.1,391.1,98583,260 West Broadway
2022,1-00212-7503,New York,Multifamily Housing,1890,1,10961804.6,11125508.4,782,81052,1 York Street
2022,1-00212-7504,New York,Office,1960,39,44166373.7,44700128.8,3406.4,278746,50 Varick Street
2022,1-00212-7505,New York,Multifamily Housing,1900,69,6235657.8,6328316.5,433.3,97000,11-17 Beach Street / 32 Varick Street
2022,1-00214-7502,New York,Multifamily Housing,2004,17,12567665,12748226.4,836.4,136472,145 Hudson St
2022,1-00214-7503,New York,Multifamily Housing,2004,3,11223916.8,11376312.2,802.3,117594,7 Hubert St
2022,1-00214-7504,New York,Multifamily Housing,1867,Not Available,13124044.8,13276495,879.8,44804,15 Hubert Street
2022,1-00215-7504,New York,Multifamily Housing,1913,55,11797382.9,12036076.9,797.2,160551,415 Greenwich Street
2022,1-00215-7505,New York,Multifamily Housing,1950,Not Available,4925628.6,4984866.6,324.4,64231,157 Hudson Street
2022,1-00217-7501,Manhattan,Multifamily Housing,1985,89,5037008.7,5139036.6,331.9,100984,"79 Laight Street, New York"
2022,1-00217-7503,New York,Multifamily Housing,1906,89,13434114.2,13530571.5,924.8,289122,250 West Street
2022,1-00217-7504,New York,Multifamily Housing,1915,26,8851133.5,8946229.6,653.4,125024,71 Laight Street
2022,1-00218-0002,New York,Multifamily Housing,1915,Not Available,1667493.6,1706075.2,117.8,28016,76 Laight Street
2022,1-00218-0024,New York,Multifamily Housing,1910,100,25246,23349,2.1,61250,67 Vestry Street/ 260 WEST ST
2022,1-00218-7504,New York,Multifamily Housing,2010,44,4192290.3,4167891.1,278.6,56205,415 Washington Street
2022,1-00219-0004,NEW YORK,Data Center,2013,Not Available,6003696.6,6003696.6,507.6,29500,54 LAIGHT ST
2022,1-00219-7501,New York,Multifamily Housing,1920,94,3760010.5,3689000.4,282.1,103279,429 Greenwich Street
2022,1-00219-7502,New York,Multifamily Housing,1930,Not Available,3443850.4,3514507,218.8,37626,39 Vestry Street
2022,1-00219-7505,New York,Multifamily Housing,2008,96,1422130.7,1448302.2,87.4,34665,33 Vestry St
2022,1-00220-0026,New York,Multifamily Housing,1910,Not Available,1056389.1,1066771.9,67.5,25300,34 Laight Street
2022,1-00220-0031,New York,Office,1910,86,2587303,2561751.3,204.8,51750,174 Hudson Street
2022,1-00220-7503,New York,Multifamily Housing,1900,Not Available,4338293.7,4368967.7,306.4,61717,38-44 Laight Street
2022,1-00221-0030,New York,Office,1927,72,22039770.7,21829978.3,1602.2,333192,200 Hudson Street
2022,1-00221-0035,New York,Office,1882,73,2838363.4,2804327.1,201.9,53534,12-16 Vestry Street
2022,1-00222-7501,New York City,Multifamily Housing,1962,57,2453236.4,2464992.4,179.9,59838,181 Hudson St.
2022,1-00223-7502,New York,Multifamily Housing,2016,12,17007299.6,17034339.3,1298.5,225029,70 Vestry Street
2022,1-00224-0001,New York,Multifamily Housing,2008,100,5783066.3,5783066.3,452.6,285000,34 Desbrosses Street
2022,1-00225-0008,New York,Office,1928,77,19269499.5,19527334.9,1387.4,342827,205 Hudson Street
2022,1-00225-7502,New York,Multifamily Housing,2009,Not Available,461327.3,Not Available,29.4,27798,16 Desbrosses Street
2022,1-00226-0001,New York,Office,1929,83,46515500.3,47342925.6,3494.7,987639,75 Varick St
2022,1-00227-0028,New York,Hotel,1996,50,23466324.3,23533330.3,1731,189986,310 West Broadway
2022,1-00228-7503,New York,Multifamily Housing,2015,Not Available,3856692,3897164.9,253.3,47904,27 Wooster Street
2022,1-00228-7504,New York,Multifamily Housing,2013,64,3617400.5,3617400.5,244.4,54930,325 West Broadway
2022,1-00229-0001,New York,Multifamily Housing,2017,41,3957804,3957804,276.6,71390,11 Greene Street
2022,1-00229-0005,New York,Parking,1928,Not Available,397866.5,397866.5,33.6,38308,349 Canal Street
2022,1-00229-0013,New York,Multifamily Housing,1960,Not Available,1305936.1,1325461,83.3,27359,14 Wooster Street
2022,1-00231-0026,New York,Office,1996,51,3356798.3,3363704,278.8,66532,107 Grand St
2022,1-00231-0035,New York,Financial Office,1865,89,6354785.3,6368107.9,525.4,65000,451 Broadway
2022,1-00231-7501,New York,Multifamily Housing,1910,Not Available,4404636.2,4447353.2,305.8,59255,22 Mercer Street
2022,1-00232-0006,Manhattan,Office,1915,83,1132015.1,1132015.1,87.2,27000,446 Broadway
2022,1-00232-0009,New York,Multifamily Housing,1900,Not Available,2589683,2634221.8,195.8,50533,16 Crosby Street
2022,1-00232-0012,New York,Multifamily Housing,1920,Not Available,2656314.7,2718605.3,163.7,29370,458 Broadway
2022,1-00233-0030,New York,Office,1915,63,2261257.4,2313277,187.1,53200,22 Howard Street
2022,1-00235-0001,New York,Office,1912,99,470787.9,Not Available,33.1,39000,202 Centre St
2022,1-00236-7501,New York,Multifamily Housing,1990,34,3562876.7,3647487.2,214.9,41725,179 Grand St
2022,1-00236-7502,New York,Multifamily Housing,1915,51,2969544.3,3010293.5,162.4,29762,145 Mulberry Street
2022,1-00236-7503,New York,Multifamily Housing,1920,Not Available,2032197.1,2040730.1,168.8,49633,133 Mulberry Street
2022,1-00236-7504,New York,Multifamily Housing,2021,80,1125543,1125543,90.8,30942,185 Grand Street
2022,1-00237-0014,Manahttan,Office,1900,42,4517453.3,4517453.3,293.1,39500,197 Grand St
2022,1-00237-0017,New York,Multifamily Housing,1909,66,2173470.5,2220451.3,132.5,25500,203 Grand St
2022,1-00237-7501,New York,Office,1915,18,8697433.7,8666980.2,538.6,54204,132-138 Mulberry Street
2022,1-00238-0003,New York,Supermarket/Grocery Store,2000,8,15395232.7,15395232.7,989.3,31500,122 Mott Street
2022,1-00238-7501,New York,Office,1912,78,7158080.3,7169488,555.8,92529,128 Mott Street
2022,1-00239-0038,New York,Mixed Use Property,1915,Not Available,Not Available,Not Available,Not Available,33781,90-92 Bowery
2022,1-00239-7501,New York,Multifamily Housing,1929,1,9574843.4,9713774.5,661.8,119653,80 ELIZABETH STREET
2022,1-00243-0050,Manhattan,Outpatient Rehabilitation/Physical Therapy,1916,Not Available,5927157.7,5927157.7,443.9,42121,7 Gouverneur Slip East
2022,1-00243-0056,New York,Multifamily Housing,1964,71,5887743.1,5733875.1,459.5,125750,645 Water Street
2022,1-00243-0056,New York,Multifamily Housing,1964,Not Available,Not Available,Not Available,0,125750,675 Water Street
2022,1-00243-0080,New York,Urgent Care/Clinic/Other Outpatient,1957,Not Available,5118882.9,5254369.9,322.6,46865,71 Jackson Street
2022,1-00244-0019,New York,Multifamily Housing,1964,Not Available,Not Available,Not Available,0,124600,605 Water Street
2022,1-00244-0040,New York,Multifamily Housing,1994,32,7141123.9,7154472.6,443.4,60000,621 Water St
2022,1-00246-0001,New York,Multifamily Housing,1978,89,15831556.8,16114061.1,989.1,262875,275 South Street
2022,1-00246-7501,New York,Multifamily Housing,1986,1,21788873.4,22004548.6,1333.3,56553,307 Cherry Street
2022,1-00247-0001,New York,Multifamily Housing,1979,76,49159309.1,50139387.7,2889.9,657592,265-275 Cherry Street
2022,1-00248-0015,Manhattan,Multifamily Housing,1997,63,20664769.8,21020423.3,1279.8,240000,82 Rutgers Slip
2022,1-00248-0070,New York,Multifamily Housing,1987,44,8306772.6,8518840.5,485.7,83904,80 Rutgers Slip
2022,1-00250-0001,New York,Self-Storage Facility,1927,Not Available,7016741.9,7065970,562.1,274753,220 South St
2022,1-00253-0001,New York,Multifamily Housing,1935,55,123011250,125074186.2,9272.5,1396625,10 Monroe Street
2022,1-00259-0001,New York,Multifamily Housing,1964,78,5641219.9,5480014.1,437.5,126150,75 Montgomery Street
2022,1-00259-0071,New York,Multifamily Housing,1964,Not Available,Not Available,Not Available,0,281175,35 Montgomery Street
2022,1-00267-0001,New York,Multifamily Housing,1964,1,66798245.1,68789853.9,4512.1,136070,25 Montgomery Street
2022,1-00267-0001; 1-00259-0071; 1-00259-0001; 1-00244-0019; 1-00243-0056; 1-00267-0010,New York,Multifamily Housing,1964,36,78327208,80003742,5409.1,814552,25 Montgomery Street
2022,1-00267-0010,New York,Urgent Care/Clinic/Other Outpatient,1964,Not Available,Not Available,Not Available,0,25127,280 Henry Street
2022,1-00267-0037,New York,Multifamily Housing,2013,89,5409968.2,5484883.8,391.8,130576,371 Madison Street
2022,1-00274-7501,New York,Multifamily Housing,1990,25,3203238.1,3275622.6,186.6,32802,48 Market Street
2022,1-00274-7502,New York,Multifamily Housing,2002,7,6849017.3,6652795.2,427.7,74881,148 Madison Street
2022,1-00277-7501,Manhattan,Multifamily Housing,1989,1,8621483.7,8783987.3,595.6,61451,60 Henry Street
2022,1-00277-7502,New York,Multifamily Housing,1991,31,3006397.9,3065530,179.2,34374,46 Henry Street
2022,1-00280-0052,Manhattan,Multifamily Housing,1900,20,4912293.5,4992469.6,305.6,25700,17 Catherine Street
2022,1-00281-0006,New York,Office,1987,Not Available,10756382.7,10873409.7,658.8,28055,18 East Broadway
2022,1-00282-0023,New York,Hotel,2011,49,3770967.9,3765259.8,316,44491,95 Henry Street AKA 109 East Broadway
2022,1-00282-7503,New york,Office,2019,Not Available,2404224.2,2522189.5,152.6,118490,100 East Broadway
2022,1-00283-7502,New York,Multifamily Housing,1989,7,3666464,3748222.6,213.7,27000,135 Division Street
2022,1-00283-7503,Manhattan,Multifamily Housing,2008,76,1601815.1,1616019.9,113.4,35708,136 East Broadway
2022,1-00284-0011,New York,Multifamily Housing,1920,3,5591558.3,5701319.3,319.4,36121,173 Henry Street
2022,1-00284-7504,New York,Multifamily Housing,2007,95,1050525,1076878.9,74.4,34618,183 East Broadway
2022,1-00285-0029,New York,Social/Meeting Hall,1900,Not Available,8106408,8180471.3,541.9,65000,193 East Broadway
2022,1-00285-7501,New York,Multifamily Housing,1967,69,5059958.7,5145542.9,332.8,81560,179 Henry Street
2022,1-00285-7501,New York,Multifamily Housing,1968,36,5060558.7,5146231.6,332.9,81560,179 Henry Street
2022,1-00289-9001;1-00289-0001,New York,Multifamily Housing,1976,61,65135233.7,66115522.5,4644.1,1217600,44 Division St
2022,1-00297-0001,New York,Office,1927,Not Available,4333.2,4333.2,0.4,54288,8-20 Ludlow Street
2022,1-00300-0001,New York,Office,1925,58,4513606.5,4586606.1,328.4,40860,83 Canal Street
2022,1-00300-0008,New York,Office,1912,34,2492455.3,2547622.1,165.5,32000,50 Eldridge Street
2022,1-00303-0015,New York,Hotel,2012,4,8680689,8680689,536.4,55860,93 Bowery
